Event ID,Event Name,Event URL,Event Date,Venue,Segment,Genre,SubGenre,Type,SubType,Family,Standard Price Currency,Standard Price Min,Standard Price Max,Cost,Ticket Limit,Ticket Limit Info,Product Name,Product ID,Product URL,Product Type,City,State,Country,Event Type,Payment Info,Postal Code,Timezone,Address,Longitude,Latitude,Box Office Info,Open hours,will Call Details,Parking Info
vvG10Z9SzFiFam,Eagles - The Long Goodbye,https://www.ticketmaster.com/eagles-the-long-goodbye-inglewood-california-01-06-2024/event/09005F3E08B0826E,2024-01-06,Kia Forum,Music,Rock,Pop,Undefined,Undefined,False,USD,149.5,499.5,USD 149.5 - USD 499.5,3,,Eagles Experience Package,vvG10Z9V9NOJ4T,https://www.ticketmaster.com/eagles-experience-package-inglewood-california-01-06-2024/event/09005F45E382657F,Upsell,Kia Forum,California,United States Of America,event,LIVE NATION MUSIC,90305,America/Los_Angeles,3900 W Manchester Blvd.,-118.341868,33.9583,,"Box office Hours: The Kia Forum Box Office is located on the West side (Prairie Avenue side) of the venue. Box Office hours: Open Friday, noon to 6pm and all event days at noon.","Location: Box Office Will Call is only open on days of events. Will Call opens two (2) hours prior to the start of the show and closes (1) hour after the start of the show. Will Call tickets can be picked up on the night of the event only. Customers must have the actual credit card used to place the order, photo ID and their confirmation number. Tickets may not be dropped off or left for other guests.",Parking fees vary per event. Disabled parking is located on all sides of the main Kia Forum lot. Please have your CA State placard available for the attendants.
G5vbZ9IKLBS9_,Pittsburgh Steelers vs. Arizona Cardinals,https://www.ticketmaster.com/pittsburgh-steelers-vs-arizona-cardinals-pittsburgh-pennsylvania-12-03-2023/event/16005E84DFEB35D9,2023-12-03,Acrisure Stadium,Sports,Football,NFL,Group,Team,False,USD,50.0,370.0,USD 50.0 - USD 370.0,4,"Please be aware that this event is subject to NFL flexible scheduling procedures. The date and time for some games may change from what is currently reflected on the schedule and from what may appear on the ticket. For more detailed information regarding scheduling for the 2023 NFL Season, please visit Section 120 Rows BB-HH are designated as the Family Section. No Alcohol will be permitted in this area.",,,,,Acrisure Stadium,Pennsylvania,United States Of America,event,NFL REGULAR SEASON,15212,America/New_York,100 Art Rooney Avenue,-80.015884,40.446093,(412) 323-1200,,Must have photo ID and credit card that the tickets were purchased in order to pick up tickets.,There are surface lots and parking garages all around the stadium.
vvG10Z9YHLvz5U,Eagles - The Long Goodbye,https://www.ticketmaster.com/eagles-the-long-goodbye-inglewood-california-01-05-2024/event/09005F0F1F0782F6,2024-01-05,Kia Forum,Music,Rock,Pop,Undefined,Undefined,False,USD,149.5,499.5,USD 149.5 - USD 499.5,3,,Eagles Experience Package,vvG10Z9VK8Ufva,https://www.ticketmaster.com/eagles-experience-package-inglewood-california-01-05-2024/event/09005F44D0D94049,Upsell,Kia Forum,California,United States Of America,event,LIVE NATION MUSIC,90305,America/Los_Angeles,3900 W Manchester Blvd.,-118.341868,33.9583,,"Box office Hours: The Kia Forum Box Office is located on the West side (Prairie Avenue side) of the venue. Box Office hours: Open Friday, noon to 6pm and all event days at noon.","Location: Box Office Will Call is only open on days of events. Will Call opens two (2) hours prior to the start of the show and closes (1) hour after the start of the show. Will Call tickets can be picked up on the night of the event only. Customers must have the actual credit card used to place the order, photo ID and their confirmation number. Tickets may not be dropped off or left for other guests.",Parking fees vary per event. Disabled parking is located on all sides of the main Kia Forum lot. Please have your CA State placard available for the attendants.
vvG1IZ9tKrGftX,Los Angeles Chargers vs Buffalo Bills,https://www.ticketmaster.com/los-angeles-chargers-vs-buffalo-bills-inglewood-california-12-23-2023/event/0A005E94DE314A7E,2023-12-23,SoFi Stadium,Sports,Football,NFL,Group,Team,False,USD,114.0,949.0,USD 114.0 - USD 949.0,4,"Please be aware that this event is subject to NFL flexible scheduling procedures. The date and time for some games may change from what is currently reflected on the schedule and from what may appear on the ticket. For more detailed information regarding scheduling for the 2023 NFL Season, please visit",Parking - Los Angeles Chargers vs Buffalo Bills,vvG1IZ9cS1l07W,https://www.ticketmaster.com/parking-los-angeles-chargers-vs-buffalo-inglewood-california-12-23-2023/event/0A005EDCCAAE413D,Parking,SoFi Stadium,California,United States Of America,event,NFL REGULAR SEASON,90301,America/Los_Angeles,1001 S. Stadium Dr,-118.343767,33.950529,,,,
Z7r9jZ1AdJ91k,LA Clippers vs. Golden State Warriors,https://www.ticketmaster.com/event/Z7r9jZ1AdJ91k,2023-12-02,Crypto.com Arena,Sports,Basketball,NBA,,,False,,0.0,0.0, 0.0 -  0.0,Not Available,,,,,,Crypto.com Arena,California,United States Of America,event,,90017,America/Los_Angeles,1111 S. Figueroa St.,-118.2649,34.053101,,,,
vvG1IZ9tKr2Vnk,Los Angeles Chargers vs Denver Broncos,https://www.ticketmaster.com/los-angeles-chargers-vs-denver-broncos-inglewood-california-12-10-2023/event/0A005E94DE3F4A86,2023-12-10,SoFi Stadium,Sports,Football,NFL,Group,Team,False,USD,62.0,575.0,USD 62.0 - USD 575.0,4,"Please be aware that this event is subject to NFL flexible scheduling procedures. The date and time for some games may change from what is currently reflected on the schedule and from what may appear on the ticket. For more detailed information regarding scheduling for the 2023 NFL Season, please visit",Parking - Los Angeles Chargers vs Denver Broncos,vvG1IZ9cS1cfA1,https://www.ticketmaster.com/parking-los-angeles-chargers-vs-denver-inglewood-california-12-10-2023/event/0A005EDCCAB5414A,Parking,SoFi Stadium,California,United States Of America,event,NFL REGULAR SEASON,90301,America/Los_Angeles,1001 S. Stadium Dr,-118.343767,33.950529,,,,
G5vjZ9VY7uzVA,U2:UV Achtung Baby Live At Sphere - Reserved Seating,https://www.ticketmaster.com/u2uv-achtung-baby-live-at-sphere-las-vegas-nevada-01-26-2024/event/17005F4C04378D05,2024-01-26,Sphere,Music,Rock,Pop,Undefined,Undefined,False,USD,95.0,375.0,USD 95.0 - USD 375.0,4,"This event may include immersive elements such as seat haptics, movement sensations, flashing lights, intense lighting, visual effects, loud noises, and atmospheric simulations. Such elements may aggravate certain medical or physical conditions, and guests should take into consideration these elements, including if they have a history of discomfort or physical symptoms when experiencing them. Visit the Sphere FAQs here and the U2 event page on thespherevegas.com closer to your event date for the latest event information.",,,,,Sphere,Nevada,United States Of America,event,LIVE NATION MUSIC,89169,America/Los_Angeles,255 Sands Avenue,-115.1642896,36.1207267,,,,
vvG1VZ9tp98q8X,Miami Dolphins vs. New York Jets,https://www.ticketmaster.com/miami-dolphins-vs-new-york-jets-miami-florida-12-17-2023/event/0D005E959741D43E,2023-12-17,Hard Rock Stadium,Sports,Football,NFL,Group,Team,False,USD,155.0,945.0,USD 155.0 - USD 945.0,4,"Please be aware that this event is subject to NFL flexible scheduling procedures. The date and time for some games may change from what is currently reflected on the schedule and from what may appear on the ticket. For more detailed information regarding scheduling for the 2023 NFL Season, please visit",,,,,Hard Rock Stadium,Florida,United States Of America,event,NFL REGULAR SEASON,33056,America/New_York,347 Don Shula Drive,-80.238866,25.957928,(888) FINS-TIX for Miami Dolphins and General Events 1-800-GO-CANES for University of Miami Football 305-341-4701 for the Capital One Orange Bowl For Universoul Circus information 1-800-316-7439,"GENERAL EVENTS Mon-Fri 8:30am-6:00pm Sat 10:00am-4:00pm University of Miami Football: 8:30am-5:00pm, Monday-Friday at Hurricane Ticket Office located at the BankUnited Center on UM Campus","GENERAL EVENTS Location : Gate G Hours : 10am Miami Hurricanes Football : Gate F at the Stadium, 4 hours prior to Kickoff",Location: Miami Dolphins Parking: • Parking Lots 11-18 and Walmart open 4hrs prior to kick-off
G5vjZ9VY7obVa,U2:UV Achtung Baby Live At Sphere - Reserved Seating,https://www.ticketmaster.com/u2uv-achtung-baby-live-at-sphere-las-vegas-nevada-01-27-2024/event/17005F4C04458D09,2024-01-27,Sphere,Music,Rock,Pop,Undefined,Undefined,False,USD,95.0,375.0,USD 95.0 - USD 375.0,4,"This event may include immersive elements such as seat haptics, movement sensations, flashing lights, intense lighting, visual effects, loud noises, and atmospheric simulations. Such elements may aggravate certain medical or physical conditions, and guests should take into consideration these elements, including if they have a history of discomfort or physical symptoms when experiencing them. Visit the Sphere FAQs here and the U2 event page on thespherevegas.com closer to your event date for the latest event information.",,,,,Sphere,Nevada,United States Of America,event,LIVE NATION MUSIC,89169,America/Los_Angeles,255 Sands Avenue,-115.1642896,36.1207267,,,,
Z7r9jZ1AdJ4FF,In-Season Tournament: New Orleans Pelicans at Houston Rockets,https://www.ticketmaster.com/event/Z7r9jZ1AdJ4FF,2023-11-10,Toyota Center - TX,Sports,Basketball,NBA,,,False,,0.0,0.0, 0.0 -  0.0,Not Available,,,,,,Toyota Center - TX,Texas,United States Of America,event,,77002,America/Chicago,1510 Polk St,-95.362999,29.759399,,,,
Z7r9jZ1AdJ9aE,New Orleans Pelicans vs. Dallas Mavericks,https://www.ticketmaster.com/event/Z7r9jZ1AdJ9aE,2023-11-12,Smoothie King Center,Sports,Basketball,NBA,,,False,,0.0,0.0, 0.0 -  0.0,Not Available,,,,,,Smoothie King Center,Louisiana,United States Of America,event,,70113,America/Chicago,1501 Dave Dixon Drive,-90.082802,29.9429,,,,
Z7r9jZ1AdJpJZ,Cleveland Cavaliers vs. Los Angeles Lakers,https://www.ticketmaster.com/event/Z7r9jZ1AdJpJZ,2023-11-25,Rocket Mortgage FieldHouse,Sports,Basketball,NBA,,,False,,0.0,0.0, 0.0 -  0.0,Not Available,,,,,,Rocket Mortgage FieldHouse,Ohio,United States Of America,event,,44115,America/New_York,One Center Court,-81.671204,41.492401,,,,
k7vGF9IszfODg,New York Jets vs. Atlanta Falcons,https://www.ticketmaster.com/new-york-jets-vs-atlanta-falcons-east-rutherford-new-jersey-12-03-2023/event/00005E8C78520EF5,2023-12-03,MetLife Stadium,Sports,Football,NFL,Group,Team,False,USD,60.0,800.0,USD 60.0 - USD 800.0,2,"Please be aware that this event is subject to NFL flexible scheduling procedures. The date and time for some games may change from what is currently reflected on the schedule and from what may appear on the ticket. For more detailed information regarding scheduling for the 2023 NFL Season, please visit https://www.nfl.com/schedules/flexible-scheduling-procedures. Coaches Club:. Located at midfield, the club features all-inclusive upscale food and non-alcoholic beverages. Includes access to a private field-level patio directly behind the Jets bench. MetLife 50 Club: Includes access to the MetLife 50 club featuring all-inclusive upscale food and non-alcoholic beverages and access to the private field-level patio directly behind the opposing team's bench. Mezzanine Clubs: Fans can experience the game from a spacious, climate-controlled club featuring upscale food and beverage options.",New York Jets Parking: Falcons v. Jets,k7vGF9IwIV37O,https://www.ticketmaster.com/new-york-jets-parking-falcons-v-east-rutherford-new-jersey-12-03-2023/event/00005E8CA8D12120,Parking,MetLife Stadium,New Jersey,United States Of America,event,NFL REGULAR SEASON,07073,America/New_York,One MetLife Stadium Drive,-74.074493,40.81359,"Box Office: 201.559.1300, tickets@metlifestadium.com - General Ticket Inquiries - ADA Ticket Inquiries Guest Services: 201.559.1515, info@metlifestadium.com","MetLife Stadium Box Office is open Monday through Friday 11am through 5pm. The Box Office is located in the West VIP lobby. Please park in Lot G, enter through MetLife Gate and into the large glass doors labeled West VIP.","Ticketmaster Will Call may be picked up at any open ticket window. For all events, non-Ticketmaster will call orders may be picked up at the designated will call window. Will call tickets will be available beginning at least 2 hours prior to the scheduled start time for the event.","General Parking Information: * MetLife Stadium Parking Availability: There are approximately 23,000 parking spaces available that are distributed among 14 lots. * There is no street parking available near the stadium. * Parking fees will vary by event. * Accessible parking is available in Lots E, F, & G. Accessible parking is available on a first come / first serve basis. You must have parking pass and state- issued person with disabilities placard or license plate to park in an accessible parking space. Violators will be subject to citation and possible revocation of season or event parking privileges. *Taxi / Black Car, Limousine, and Guest drop offs will be permitted in Lot C. * Bus and R/V Parking is available in Lot L. * All vehicles parking within the stadiums secured parking perimeter are subject to security inspection before being permitted to park. * Hours of Operation will vary per event. For NFL games, parking lots will open 5 hours prior to kickoff. All other events are subject to vary. * Parking passes are valid only for the event or game noted on the pass and for the specific lot. *Please note, all parking information may be amended based on the nature of the event, please contact the stadium at 201-559-1515 or info@metlifestadium.com with any specific questions not addressed above."
